ids	Export_Decision	Economical_State	Profit
1182	0	2	1870000.0
1183	2	1	766000.0
1184	1	0	2357000.0
1185	2	2	1425000.0
1186	0	0	2726000.0
1187	0	2	1870000.0
1188	0	1	-711000.0
1189	0	0	2726000.0
1190	0	1	-711000.0
1191	2	2	1425000.0
1192	2	2	1425000.0
1193	1	0	2357000.0
1194	2	0	210000.0
1195	0	0	2726000.0
1196	0	2	1870000.0
1197	2	1	766000.0
1198	0	0	2726000.0
1199	0	1	-711000.0
1200	1	2	1694500.0
1201	1	0	2357000.0
1202	0	1	-711000.0
1203	2	1	766000.0
1204	1	1	900500.0
1205	0	1	-711000.0
1206	2	2	1425000.0
1207	1	2	1694500.0
1208	0	1	-711000.0
1209	0	1	-711000.0
1210	1	0	2357000.0
1211	0	0	2726000.0
1212	2	0	210000.0
1213	1	1	900500.0
1214	2	0	210000.0
1215	1	1	900500.0
1216	0	0	2726000.0
1217	0	2	1870000.0
1218	2	1	766000.0
1219	2	0	210000.0
1220	0	1	-711000.0
1221	1	1	900500.0
1222	0	0	2726000.0
1223	1	1	900500.0
1224	1	0	2357000.0
1225	2	1	766000.0
1226	0	0	2726000.0
1227	0	1	-711000.0
1228	1	2	1694500.0
1229	1	0	2357000.0
1230	0	1	-711000.0
1231	2	1	766000.0
1232	2	0	210000.0
1233	0	0	2726000.0
1234	2	2	1425000.0
1235	0	1	-711000.0
1236	1	0	2357000.0
1237	0	0	2726000.0
1238	0	2	1870000.0
1239	2	1	766000.0
1240	2	0	210000.0
1241	1	0	2357000.0
1242	0	1	-711000.0
1243	2	2	1425000.0
1244	0	2	1870000.0
1245	2	2	1425000.0
1246	0	0	2726000.0
1247	0	0	2726000.0
1248	0	1	-711000.0
1249	0	0	2726000.0
1250	1	0	2357000.0
1251	2	2	1425000.0
1252	2	0	210000.0
1253	0	0	2726000.0
1254	2	0	210000.0
1255	2	0	210000.0
1256	0	2	1870000.0
1257	1	2	1694500.0
1258	2	1	766000.0
1259	0	2	1870000.0
1260	1	1	900500.0
1261	0	1	-711000.0
1262	1	0	2357000.0
1263	0	0	2726000.0
1264	0	1	-711000.0
1265	0	0	2726000.0
1266	1	1	900500.0
1267	1	1	900500.0
1268	1	2	1694500.0
1269	1	0	2357000.0
1270	2	2	1425000.0
1271	0	0	2726000.0
1272	0	1	-711000.0
1273	2	2	1425000.0
1274	0	2	1870000.0
1275	2	0	210000.0
1276	2	1	766000.0
1277	2	2	1425000.0
1278	0	1	-711000.0
1279	0	0	2726000.0
1280	2	2	1425000.0
1281	0	0	2726000.0
1282	1	2	1694500.0
1283	2	0	210000.0
1284	0	2	1870000.0
1285	2	2	1425000.0
1286	1	2	1694500.0
1287	2	0	210000.0
1288	1	0	2357000.0
1289	1	2	1694500.0
1290	2	2	1425000.0
1291	0	0	2726000.0
1292	0	0	2726000.0
1293	2	2	1425000.0
1294	2	0	210000.0
1295	1	1	900500.0
1296	0	2	1870000.0
1297	1	1	900500.0
1298	1	1	900500.0
1299	2	2	1425000.0
1300	2	0	210000.0
1301	1	0	2357000.0
1302	2	2	1425000.0
1303	0	1	-711000.0
1304	1	0	2357000.0
1305	1	2	1694500.0
1306	2	1	766000.0
1307	2	1	766000.0
1308	2	1	766000.0
1309	2	1	766000.0
1310	2	0	210000.0
1311	2	2	1425000.0
1312	1	1	900500.0
1313	1	2	1694500.0
1314	2	0	210000.0
1315	0	1	-711000.0
1316	1	2	1694500.0
1317	2	2	1425000.0
1318	0	0	2726000.0
1319	1	2	1694500.0
1320	0	0	2726000.0
1321	0	2	1870000.0
1322	0	2	1870000.0
1323	1	0	2357000.0
1324	2	1	766000.0
1325	2	1	766000.0
1326	1	0	2357000.0
1327	1	0	2357000.0
1328	2	1	766000.0
1329	0	2	1870000.0
1330	0	0	2726000.0
1331	1	1	900500.0
1332	1	0	2357000.0
1333	2	0	210000.0
1334	0	0	2726000.0
1335	1	2	1694500.0
1336	1	1	900500.0
1337	0	2	1870000.0
1338	1	2	1694500.0
1339	1	1	900500.0
1340	1	0	2357000.0
1341	0	1	-711000.0
1342	0	2	1870000.0
1343	1	2	1694500.0
1344	2	2	1425000.0
1345	2	0	210000.0
1346	2	1	766000.0
1347	2	2	1425000.0
1348	2	0	210000.0
1349	2	0	210000.0
1350	0	2	1870000.0
1351	1	2	1694500.0
1352	1	0	2357000.0
1353	1	2	1694500.0
1354	2	1	766000.0
1355	1	2	1694500.0
1356	2	0	210000.0
1357	1	0	2357000.0
1358	1	2	1694500.0
1359	2	0	210000.0
1360	0	2	1870000.0
1361	0	1	-711000.0
1362	1	2	1694500.0
1363	0	1	-711000.0
1364	1	0	2357000.0
1365	1	0	2357000.0
1366	2	0	210000.0
1367	0	1	-711000.0
1368	0	1	-711000.0
1369	1	1	900500.0
1370	0	0	2726000.0
1371	1	2	1694500.0
1372	2	1	766000.0
1373	1	1	900500.0
1374	0	0	2726000.0
1375	0	1	-711000.0
1376	0	2	1870000.0
1377	0	0	2726000.0
1378	2	2	1425000.0
1379	1	1	900500.0
1380	0	2	1870000.0
1381	0	0	2726000.0
1382	1	1	900500.0
1383	2	0	210000.0
1384	1	0	2357000.0
1385	1	1	900500.0
1386	1	1	900500.0
1387	2	0	210000.0
1388	1	2	1694500.0
1389	2	1	766000.0
1390	1	1	900500.0
1391	0	1	-711000.0
1392	0	1	-711000.0
1393	1	0	2357000.0
1394	0	0	2726000.0
1395	0	1	-711000.0
1396	2	1	766000.0
1397	2	0	210000.0
1398	0	2	1870000.0
1399	1	2	1694500.0
1400	0	0	2726000.0
1401	1	1	900500.0
1402	2	1	766000.0
1403	2	2	1425000.0
1404	0	2	1870000.0
1405	2	1	766000.0
1406	0	1	-711000.0
1407	0	2	1870000.0
1408	0	1	-711000.0
1409	1	2	1694500.0
1410	1	0	2357000.0
1411	2	2	1425000.0
1412	2	2	1425000.0
1413	2	0	210000.0
1414	2	2	1425000.0
1415	1	0	2357000.0
1416	0	2	1870000.0
1417	0	1	-711000.0
1418	2	2	1425000.0
1419	2	2	1425000.0
1420	0	1	-711000.0
1421	0	2	1870000.0
1422	0	1	-711000.0
1423	2	1	766000.0
1424	1	0	2357000.0
1425	2	2	1425000.0
1426	1	1	900500.0
1427	1	0	2357000.0
1428	0	0	2726000.0
1429	2	0	210000.0
1430	0	2	1870000.0
1431	1	1	900500.0
1432	2	0	210000.0
1433	2	1	766000.0
1434	1	1	900500.0
1435	1	1	900500.0
1436	2	0	210000.0
1437	1	0	2357000.0
1438	2	0	210000.0
1439	1	2	1694500.0
1440	1	2	1694500.0
1441	0	0	2726000.0
1442	0	1	-711000.0
1443	1	2	1694500.0
1444	0	1	-711000.0
1445	1	1	900500.0
1446	0	2	1870000.0
1447	0	0	2726000.0
1448	0	0	2726000.0
1449	0	0	2726000.0
1450	2	2	1425000.0
1451	1	1	900500.0
1452	2	0	210000.0
1453	0	2	1870000.0
1454	2	2	1425000.0
1455	1	2	1694500.0
1456	2	0	210000.0
1457	0	1	-711000.0
1458	2	0	210000.0
1459	0	0	2726000.0
1460	2	2	1425000.0
1461	2	2	1425000.0
1462	0	1	-711000.0
1463	2	1	766000.0
1464	0	0	2726000.0
1465	2	2	1425000.0
1466	1	2	1694500.0
1467	1	2	1694500.0
1468	1	1	900500.0
1469	1	0	2357000.0
1470	2	2	1425000.0
1471	2	1	766000.0
1472	1	0	2357000.0
1473	0	0	2726000.0
1474	1	2	1694500.0
1475	0	2	1870000.0
1476	2	0	210000.0
1477	0	2	1870000.0
1478	0	0	2726000.0
1479	1	2	1694500.0
1480	1	2	1694500.0
1481	2	0	210000.0
1482	1	1	900500.0
1483	2	0	210000.0
1484	0	0	2726000.0
1485	1	0	2357000.0
1486	2	1	766000.0
1487	1	0	2357000.0
1488	1	2	1694500.0
1489	1	2	1694500.0
1490	2	1	766000.0
1491	2	2	1425000.0
1492	0	1	-711000.0
1493	2	0	210000.0
1494	1	0	2357000.0
1495	0	2	1870000.0
1496	2	0	210000.0
1497	0	2	1870000.0
1498	1	2	1694500.0
1499	1	2	1694500.0
1500	0	1	-711000.0
1501	2	2	1425000.0
1502	2	0	210000.0
1503	1	1	900500.0
1504	1	1	900500.0
1505	1	0	2357000.0
1506	2	0	210000.0
1507	2	2	1425000.0
1508	1	0	2357000.0
1509	0	0	2726000.0
1510	2	2	1425000.0
1511	1	2	1694500.0
1512	2	1	766000.0
1513	1	0	2357000.0
1514	2	0	210000.0
1515	2	0	210000.0
1516	0	1	-711000.0
1517	0	2	1870000.0
1518	1	2	1694500.0
1519	0	0	2726000.0
1520	0	2	1870000.0
1521	1	0	2357000.0
1522	0	0	2726000.0
1523	2	1	766000.0
1524	1	0	2357000.0
1525	1	1	900500.0
1526	0	2	1870000.0
1527	2	1	766000.0
1528	0	0	2726000.0
1529	2	0	210000.0
1530	0	1	-711000.0
1531	1	0	2357000.0
1532	2	0	210000.0
1533	0	2	1870000.0
1534	2	1	766000.0
1535	0	0	2726000.0
1536	0	0	2726000.0
1537	2	0	210000.0
1538	1	2	1694500.0
1539	2	1	766000.0
1540	1	1	900500.0
1541	0	1	-711000.0
1542	2	0	210000.0
1543	1	2	1694500.0
1544	0	2	1870000.0
1545	0	1	-711000.0
1546	1	0	2357000.0
1547	2	0	210000.0
1548	1	1	900500.0
1549	0	0	2726000.0
1550	0	0	2726000.0
1551	1	2	1694500.0
1552	2	0	210000.0
1553	0	2	1870000.0
1554	0	0	2726000.0
1555	1	1	900500.0
1556	0	1	-711000.0
1557	2	1	766000.0
1558	0	2	1870000.0
1559	1	0	2357000.0
1560	0	1	-711000.0
1561	0	0	2726000.0
1562	0	2	1870000.0
1563	0	2	1870000.0
1564	1	2	1694500.0
1565	0	1	-711000.0
1566	2	1	766000.0
1567	0	0	2726000.0
1568	2	1	766000.0
1569	0	0	2726000.0
1570	0	0	2726000.0
1571	1	0	2357000.0
1572	2	1	766000.0
1573	0	0	2726000.0
1574	2	1	766000.0
1575	1	1	900500.0
1576	2	0	210000.0
1577	1	0	2357000.0
1578	0	2	1870000.0
1579	0	1	-711000.0
1580	2	2	1425000.0
1581	1	0	2357000.0
1582	2	1	766000.0
1583	2	0	210000.0
1584	1	0	2357000.0
1585	2	0	210000.0
1586	1	2	1694500.0
1587	0	0	2726000.0
1588	0	1	-711000.0
1589	1	2	1694500.0
1590	2	2	1425000.0
1591	1	0	2357000.0
1592	1	2	1694500.0
1593	0	1	-711000.0
1594	0	1	-711000.0
1595	2	0	210000.0
1596	0	0	2726000.0
1597	1	2	1694500.0
1598	1	0	2357000.0
1599	1	1	900500.0
1600	2	2	1425000.0
1601	0	2	1870000.0
1602	2	0	210000.0
1603	1	1	900500.0
1604	0	2	1870000.0
1605	1	1	900500.0
1606	1	0	2357000.0
1607	0	0	2726000.0
1608	2	0	210000.0
1609	2	1	766000.0
1610	2	1	766000.0
1611	0	2	1870000.0
1612	1	2	1694500.0
1613	2	2	1425000.0
1614	0	1	-711000.0
1615	2	1	766000.0
1616	2	0	210000.0
1617	1	0	2357000.0
1618	1	1	900500.0
1619	2	0	210000.0
1620	0	0	2726000.0
1621	1	0	2357000.0
1622	1	2	1694500.0
1623	0	0	2726000.0
1624	1	2	1694500.0
1625	2	0	210000.0
1626	0	1	-711000.0
1627	1	0	2357000.0
1628	1	2	1694500.0
1629	2	0	210000.0
1630	1	0	2357000.0
1631	2	1	766000.0
1632	0	0	2726000.0
1633	0	0	2726000.0
1634	2	0	210000.0
1635	1	1	900500.0
1636	2	1	766000.0
1637	1	1	900500.0
1638	2	1	766000.0
1639	1	2	1694500.0
1640	1	2	1694500.0
1641	2	2	1425000.0
1642	0	2	1870000.0
1643	1	2	1694500.0
1644	2	2	1425000.0
1645	0	1	-711000.0
1646	0	0	2726000.0
1647	0	0	2726000.0
1648	1	2	1694500.0
1649	1	1	900500.0
1650	1	2	1694500.0
1651	1	0	2357000.0
1652	0	2	1870000.0
1653	2	2	1425000.0
1654	0	0	2726000.0
1655	2	2	1425000.0
1656	0	2	1870000.0
1657	0	1	-711000.0
1658	2	0	210000.0
1659	1	2	1694500.0
1660	0	0	2726000.0
1661	0	1	-711000.0
1662	1	2	1694500.0
1663	2	2	1425000.0
1664	1	1	900500.0
1665	2	2	1425000.0
1666	1	2	1694500.0
1667	2	0	210000.0
1668	0	0	2726000.0
1669	1	2	1694500.0
1670	2	1	766000.0
1671	0	1	-711000.0
1672	1	0	2357000.0
1673	1	0	2357000.0
1674	1	1	900500.0
1675	1	0	2357000.0
1676	1	0	2357000.0
1677	2	1	766000.0
1678	2	0	210000.0
1679	0	2	1870000.0
1680	2	1	766000.0
1681	0	2	1870000.0
1682	1	1	900500.0
1683	0	2	1870000.0
1684	2	0	210000.0
1685	0	1	-711000.0
1686	2	0	210000.0
1687	1	0	2357000.0
1688	1	0	2357000.0
1689	0	0	2726000.0
1690	1	0	2357000.0
1691	0	1	-711000.0
1692	1	0	2357000.0
1693	1	0	2357000.0
1694	2	2	1425000.0
1695	0	2	1870000.0
1696	0	1	-711000.0
1697	2	2	1425000.0
1698	0	2	1870000.0
1699	1	0	2357000.0
1700	2	1	766000.0
1701	1	0	2357000.0
1702	2	0	210000.0
1703	1	1	900500.0
1704	2	2	1425000.0
1705	0	1	-711000.0
1706	1	0	2357000.0
1707	2	0	210000.0
1708	1	2	1694500.0
1709	0	0	2726000.0
1710	0	1	-711000.0
1711	0	1	-711000.0
1712	2	2	1425000.0
1713	1	0	2357000.0
1714	2	0	210000.0
1715	1	0	2357000.0
1716	0	0	2726000.0
1717	0	0	2726000.0
1718	2	2	1425000.0
1719	1	1	900500.0
1720	1	1	900500.0
1721	1	2	1694500.0
1722	0	0	2726000.0
1723	1	0	2357000.0
1724	1	2	1694500.0
1725	0	1	-711000.0
1726	1	2	1694500.0
1727	2	0	210000.0
1728	2	2	1425000.0
1729	1	0	2357000.0
1730	0	2	1870000.0
1731	1	0	2357000.0
1732	0	2	1870000.0
1733	1	2	1694500.0
1734	1	0	2357000.0
1735	0	1	-711000.0
1736	2	1	766000.0
1737	0	1	-711000.0
1738	2	0	210000.0
1739	1	0	2357000.0
1740	1	0	2357000.0
1741	1	0	2357000.0
1742	1	0	2357000.0
1743	1	2	1694500.0
1744	1	0	2357000.0
1745	1	0	2357000.0
1746	1	2	1694500.0
1747	2	2	1425000.0
1748	1	2	1694500.0
1749	0	2	1870000.0
1750	1	1	900500.0
1751	2	0	210000.0
1752	0	0	2726000.0
1753	0	1	-711000.0
1754	1	0	2357000.0
1755	2	1	766000.0
1756	1	1	900500.0
1757	1	1	900500.0
1758	0	2	1870000.0
1759	2	2	1425000.0
1760	2	2	1425000.0
1761	0	0	2726000.0
1762	2	0	210000.0
1763	2	0	210000.0
1764	1	1	900500.0
1765	1	0	2357000.0
1766	1	0	2357000.0
1767	0	2	1870000.0
1768	2	0	210000.0
1769	0	1	-711000.0
1770	2	2	1425000.0
1771	1	2	1694500.0
1772	1	2	1694500.0
1773	1	1	900500.0
1774	0	1	-711000.0
1775	0	0	2726000.0
1776	0	2	1870000.0
1777	2	2	1425000.0
1778	2	0	210000.0
1779	0	1	-711000.0
1780	2	2	1425000.0
1781	0	2	1870000.0
1782	0	0	2726000.0
1783	1	1	900500.0
1784	2	0	210000.0
1785	1	1	900500.0
1786	2	1	766000.0
1787	0	0	2726000.0
1788	0	1	-711000.0
1789	1	0	2357000.0
1790	2	0	210000.0
1791	1	1	900500.0
1792	0	0	2726000.0
1793	0	1	-711000.0
1794	2	1	766000.0
1795	0	2	1870000.0
1796	1	1	900500.0
1797	1	1	900500.0
1798	1	2	1694500.0
1799	1	1	900500.0
1800	0	1	-711000.0
1801	2	1	766000.0
1802	2	1	766000.0
1803	0	1	-711000.0
1804	2	1	766000.0
1805	0	1	-711000.0
1806	0	0	2726000.0
1807	0	2	1870000.0
1808	2	0	210000.0
1809	0	0	2726000.0
1810	1	2	1694500.0
1811	1	0	2357000.0
1812	0	1	-711000.0
1813	0	2	1870000.0
1814	1	2	1694500.0
1815	0	1	-711000.0
1816	2	0	210000.0
1817	0	1	-711000.0
1818	0	0	2726000.0
1819	0	1	-711000.0
1820	1	2	1694500.0
1821	1	2	1694500.0
1822	0	1	-711000.0
1823	0	2	1870000.0
1824	2	2	1425000.0
1825	0	0	2726000.0
1826	1	0	2357000.0
1827	1	0	2357000.0
1828	0	0	2726000.0
1829	2	1	766000.0
1830	1	0	2357000.0
1831	0	0	2726000.0
1832	1	2	1694500.0
1833	1	0	2357000.0
1834	0	0	2726000.0
1835	0	1	-711000.0
1836	0	2	1870000.0
1837	2	0	210000.0
1838	2	0	210000.0
1839	0	2	1870000.0
1840	0	0	2726000.0
1841	2	0	210000.0
1842	0	1	-711000.0
1843	2	2	1425000.0
1844	0	0	2726000.0
1845	0	0	2726000.0
1846	0	1	-711000.0
1847	1	1	900500.0
1848	0	1	-711000.0
1849	0	2	1870000.0
1850	2	2	1425000.0
1851	1	1	900500.0
1852	0	0	2726000.0
1853	0	0	2726000.0
1854	2	0	210000.0
1855	1	1	900500.0
1856	1	1	900500.0
1857	2	0	210000.0
1858	2	2	1425000.0
1859	2	0	210000.0
1860	1	1	900500.0
1861	1	0	2357000.0
1862	2	1	766000.0
1863	2	0	210000.0
1864	1	0	2357000.0
1865	1	0	2357000.0
1866	0	2	1870000.0
1867	2	1	766000.0
1868	2	1	766000.0
1869	2	1	766000.0
1870	0	0	2726000.0
1871	2	0	210000.0
1872	1	0	2357000.0
1873	1	2	1694500.0
1874	0	1	-711000.0
1875	0	0	2726000.0
1876	2	2	1425000.0
1877	1	0	2357000.0
1878	2	0	210000.0
1879	0	2	1870000.0
1880	0	1	-711000.0
1881	0	2	1870000.0
1882	1	2	1694500.0
1883	1	1	900500.0
1884	1	0	2357000.0
1885	0	0	2726000.0
1886	2	1	766000.0
1887	1	1	900500.0
1888	2	2	1425000.0
1889	2	2	1425000.0
1890	2	0	210000.0
1891	0	2	1870000.0
1892	0	2	1870000.0
1893	1	1	900500.0
1894	0	2	1870000.0
1895	0	2	1870000.0
1896	1	0	2357000.0
1897	2	2	1425000.0
1898	1	2	1694500.0
1899	2	0	210000.0
1900	1	0	2357000.0
1901	0	1	-711000.0
1902	0	2	1870000.0
1903	0	0	2726000.0
1904	0	1	-711000.0
1905	1	0	2357000.0
1906	0	0	2726000.0
1907	2	2	1425000.0
1908	1	1	900500.0
1909	2	0	210000.0
1910	0	2	1870000.0
1911	1	0	2357000.0
1912	0	1	-711000.0
1913	1	2	1694500.0
1914	0	0	2726000.0
1915	1	2	1694500.0
1916	0	0	2726000.0
1917	1	0	2357000.0
1918	2	2	1425000.0
1919	0	1	-711000.0
1920	1	0	2357000.0
1921	1	2	1694500.0
1922	2	0	210000.0
1923	1	1	900500.0
1924	0	2	1870000.0
1925	2	0	210000.0
1926	0	2	1870000.0
1927	2	0	210000.0
1928	0	0	2726000.0
1929	2	2	1425000.0
1930	1	1	900500.0
1931	0	1	-711000.0
1932	1	2	1694500.0
1933	0	1	-711000.0
1934	1	0	2357000.0
1935	2	1	766000.0
1936	1	0	2357000.0
1937	1	2	1694500.0
1938	0	0	2726000.0
1939	0	2	1870000.0
1940	0	2	1870000.0
1941	0	0	2726000.0
1942	1	1	900500.0
1943	2	2	1425000.0
1944	2	1	766000.0
1945	0	0	2726000.0
1946	2	0	210000.0
1947	1	1	900500.0
1948	2	0	210000.0
1949	0	0	2726000.0
1950	2	2	1425000.0
1951	2	2	1425000.0
1952	0	1	-711000.0
1953	1	0	2357000.0
1954	2	1	766000.0
1955	2	0	210000.0
1956	0	0	2726000.0
1957	2	2	1425000.0
1958	0	1	-711000.0
1959	2	2	1425000.0
1960	0	2	1870000.0
1961	1	2	1694500.0
1962	0	0	2726000.0
1963	2	2	1425000.0
1964	1	1	900500.0
1965	2	2	1425000.0
1966	0	1	-711000.0
1967	1	1	900500.0
1968	0	0	2726000.0
1969	0	0	2726000.0
1970	0	0	2726000.0
1971	1	1	900500.0
1972	0	0	2726000.0
1973	1	1	900500.0
1974	1	0	2357000.0
1975	1	1	900500.0
1976	1	1	900500.0
1977	0	1	-711000.0
1978	1	0	2357000.0
1979	2	0	210000.0
1980	1	2	1694500.0
1981	2	1	766000.0
1982	2	0	210000.0
1983	1	1	900500.0
1984	2	0	210000.0
1985	2	2	1425000.0
1986	2	2	1425000.0
1987	0	2	1870000.0
1988	1	1	900500.0
1989	2	1	766000.0
1990	1	0	2357000.0
1991	0	1	-711000.0
1992	2	2	1425000.0
1993	0	2	1870000.0
1994	1	1	900500.0
1995	1	0	2357000.0
1996	2	2	1425000.0
1997	2	2	1425000.0
1998	1	0	2357000.0
1999	1	2	1694500.0
2000	2	0	210000.0
2001	1	2	1694500.0
2002	0	1	-711000.0
2003	0	1	-711000.0
2004	1	1	900500.0
2005	1	0	2357000.0
2006	2	0	210000.0
2007	2	2	1425000.0
2008	2	0	210000.0
2009	0	0	2726000.0
2010	0	2	1870000.0
2011	2	1	766000.0
2012	0	1	-711000.0
2013	0	1	-711000.0
2014	1	2	1694500.0
2015	1	2	1694500.0
2016	2	0	210000.0
2017	0	1	-711000.0
2018	0	1	-711000.0
2019	0	0	2726000.0
2020	0	0	2726000.0
2021	0	1	-711000.0
2022	2	0	210000.0
2023	1	1	900500.0
2024	2	1	766000.0
2025	2	2	1425000.0
2026	1	0	2357000.0
2027	2	1	766000.0
2028	2	0	210000.0
2029	2	2	1425000.0
2030	2	2	1425000.0
2031	1	1	900500.0
2032	2	1	766000.0
2033	1	0	2357000.0
2034	0	0	2726000.0
2035	1	0	2357000.0
2036	0	2	1870000.0
2037	0	0	2726000.0
2038	0	1	-711000.0
2039	0	0	2726000.0
2040	2	0	210000.0
2041	0	0	2726000.0
2042	1	1	900500.0
2043	0	2	1870000.0
2044	2	2	1425000.0
2045	0	0	2726000.0
2046	1	0	2357000.0
2047	0	0	2726000.0
2048	2	0	210000.0
2049	2	1	766000.0
2050	2	2	1425000.0
2051	0	0	2726000.0
2052	0	2	1870000.0
2053	1	1	900500.0
2054	0	0	2726000.0
2055	0	1	-711000.0
2056	2	2	1425000.0
2057	0	2	1870000.0
2058	2	2	1425000.0
2059	0	1	-711000.0
2060	2	0	210000.0
2061	2	0	210000.0
2062	1	0	2357000.0
2063	0	0	2726000.0
2064	2	1	766000.0
2065	0	1	-711000.0
2066	1	0	2357000.0
2067	2	0	210000.0
2068	1	0	2357000.0
2069	1	1	900500.0
2070	1	1	900500.0
2071	1	0	2357000.0
2072	1	2	1694500.0
2073	1	2	1694500.0
2074	0	0	2726000.0
2075	0	0	2726000.0
2076	1	1	900500.0
2077	1	0	2357000.0
2078	2	1	766000.0
2079	2	1	766000.0
2080	0	2	1870000.0
2081	1	0	2357000.0
2082	0	0	2726000.0
2083	2	1	766000.0
2084	0	1	-711000.0
2085	2	0	210000.0
2086	1	0	2357000.0
2087	2	0	210000.0
2088	2	2	1425000.0
2089	0	2	1870000.0
2090	0	1	-711000.0
2091	1	2	1694500.0
2092	0	0	2726000.0
2093	0	2	1870000.0
2094	2	1	766000.0
2095	0	2	1870000.0
2096	2	0	210000.0
2097	0	1	-711000.0
2098	2	1	766000.0
2099	1	0	2357000.0
2100	0	2	1870000.0
2101	0	0	2726000.0
2102	1	0	2357000.0
2103	2	2	1425000.0
2104	0	2	1870000.0
2105	2	1	766000.0
2106	2	2	1425000.0
2107	1	0	2357000.0
2108	2	0	210000.0
2109	0	0	2726000.0
2110	1	2	1694500.0
2111	2	1	766000.0
2112	0	1	-711000.0
2113	0	2	1870000.0
2114	2	2	1425000.0
2115	2	0	210000.0
2116	1	0	2357000.0
2117	1	0	2357000.0
2118	0	1	-711000.0
2119	1	2	1694500.0
2120	1	0	2357000.0
2121	1	1	900500.0
2122	2	0	210000.0
2123	2	1	766000.0
2124	0	1	-711000.0
2125	1	2	1694500.0
2126	2	2	1425000.0
2127	1	0	2357000.0
2128	0	2	1870000.0
2129	1	1	900500.0
2130	1	0	2357000.0
2131	2	0	210000.0
2132	2	1	766000.0
2133	0	0	2726000.0
2134	1	1	900500.0
2135	0	1	-711000.0
2136	2	1	766000.0
2137	0	1	-711000.0
2138	0	1	-711000.0
2139	1	0	2357000.0
2140	0	2	1870000.0
2141	0	1	-711000.0
2142	0	0	2726000.0
2143	0	2	1870000.0
2144	0	2	1870000.0
2145	2	1	766000.0
2146	2	2	1425000.0
2147	1	0	2357000.0
2148	0	0	2726000.0
2149	2	0	210000.0
2150	1	2	1694500.0
2151	0	2	1870000.0
2152	1	2	1694500.0
2153	0	0	2726000.0
2154	0	0	2726000.0
2155	1	1	900500.0
2156	0	1	-711000.0
2157	1	2	1694500.0
2158	1	2	1694500.0
2159	0	2	1870000.0
2160	0	0	2726000.0
2161	0	0	2726000.0
2162	0	2	1870000.0
2163	2	1	766000.0
2164	2	0	210000.0
2165	2	2	1425000.0
2166	0	2	1870000.0
2167	2	2	1425000.0
2168	2	0	210000.0
2169	0	2	1870000.0
2170	2	1	766000.0
2171	2	1	766000.0
2172	0	1	-711000.0
2173	2	1	766000.0
2174	0	2	1870000.0
2175	2	0	210000.0
2176	2	2	1425000.0
2177	1	1	900500.0
2178	1	0	2357000.0
2179	1	0	2357000.0
2180	1	1	900500.0
2181	2	0	210000.0
2182	2	0	210000.0
2183	1	0	2357000.0
2184	0	1	-711000.0
2185	0	0	2726000.0
2186	1	1	900500.0
2187	0	1	-711000.0
2188	1	2	1694500.0
2189	1	2	1694500.0
2190	2	0	210000.0
2191	0	0	2726000.0
2192	0	0	2726000.0
2193	1	1	900500.0
2194	1	2	1694500.0
2195	0	1	-711000.0
2196	0	1	-711000.0
2197	1	0	2357000.0
2198	1	2	1694500.0
2199	0	2	1870000.0
2200	1	1	900500.0
2201	1	1	900500.0
2202	2	1	766000.0
2203	1	0	2357000.0
2204	2	1	766000.0
2205	0	1	-711000.0
2206	1	0	2357000.0
2207	0	1	-711000.0
2208	0	2	1870000.0
2209	2	2	1425000.0
2210	0	0	2726000.0
2211	1	0	2357000.0
2212	0	2	1870000.0
2213	0	0	2726000.0
2214	1	0	2357000.0
2215	0	2	1870000.0
2216	0	1	-711000.0
2217	2	2	1425000.0
2218	2	2	1425000.0
2219	0	0	2726000.0
2220	0	1	-711000.0
2221	0	1	-711000.0
2222	2	2	1425000.0
2223	1	1	900500.0
2224	2	1	766000.0
2225	1	1	900500.0
2226	1	0	2357000.0
2227	1	1	900500.0
2228	0	1	-711000.0
2229	0	1	-711000.0
2230	2	1	766000.0
2231	0	2	1870000.0
2232	0	0	2726000.0
2233	0	1	-711000.0
2234	2	2	1425000.0
2235	1	1	900500.0
2236	1	1	900500.0
2237	0	0	2726000.0
2238	0	0	2726000.0
2239	0	0	2726000.0
2240	1	0	2357000.0
2241	2	0	210000.0
2242	2	1	766000.0
2243	2	0	210000.0
2244	1	0	2357000.0
2245	0	2	1870000.0
2246	1	1	900500.0
2247	1	0	2357000.0
2248	0	1	-711000.0
2249	1	0	2357000.0
2250	0	1	-711000.0
2251	2	0	210000.0
2252	1	1	900500.0
2253	1	1	900500.0
2254	1	1	900500.0
2255	1	2	1694500.0
2256	0	2	1870000.0
2257	1	1	900500.0
2258	0	1	-711000.0
2259	2	2	1425000.0
2260	0	0	2726000.0
2261	0	1	-711000.0
2262	1	0	2357000.0
2263	0	0	2726000.0
2264	2	0	210000.0
2265	1	0	2357000.0
2266	0	0	2726000.0
2267	1	0	2357000.0
2268	0	2	1870000.0
2269	0	2	1870000.0
2270	2	2	1425000.0
2271	2	1	766000.0
2272	1	2	1694500.0
2273	0	1	-711000.0
2274	1	1	900500.0
2275	0	2	1870000.0
2276	2	1	766000.0
2277	1	0	2357000.0
2278	0	0	2726000.0
2279	0	2	1870000.0
2280	2	2	1425000.0
2281	0	2	1870000.0
2282	2	0	210000.0
